,date,country,title,label,views,description,attributes,classify_text
3881,2023-11,Colombia,Avianca,Avianca,16937,Colombian airline,airline,colombian airline
3882,2023-11,Argentina,Selección_de_fútbol_sub-17_de_Argentina,Argentina national under-17 football team,16892,national association football team,national under-17 association football team,national association football team
3883,2023-11,Colombia,Colombia,Colombia,16849,sovereign state in South America,sovereign state,sovereign state south america
3885,2023-11,Spain,Cruz_de_Borgoña,Cross of Burgundy,16765,symbol used in the coat of arms and flag of Burgundy and Spain,saltire,symbol used coat arms flag burgundy spain
3886,2023-11,Peru,Selección_de_fútbol_de_Brasil,Brazil men's national football team,16686,men's national association football team representing Brazil,men's national association football team,men national association football team representing brazil
3887,2023-11,Argentina,Copa_Mundial_de_Fútbol_Sub-17_de_2023,2023 FIFA U-17 World Cup,16672,international football competition,sports season,international football competition
3888,2023-11,Spain,Guerra_jurídica,lawfare,16591,use of legal systems to intimidate or harass others,None,use legal systems intimidate harass others
3889,2023-11,Bolivia,Clasificación_de_Conmebol_para_la_Copa_Mundial_de_Fútbol_de_2026,2026 FIFA World Cup qualification (CONMEBOL),16589,international football competition,None,international football competition
3892,2023-11,Mexico,XVideos,XVideos,16355,pornographic video sharing and viewing website,pornography website,pornographic video sharing viewing website
3894,2023-11,Chile,Clasificación_de_Conmebol_para_la_Copa_Mundial_de_Fútbol,FIFA World Cup qualification (CONMEBOL),16269,international men's football competition,association football competition,international men football competition
3895,2023-11,Mexico,Clasificación_para_la_Eurocopa_2024,UEFA Euro 2024 qualifying,16258,international football competition,UEFA European Championship qualifying,international football competition
3896,2023-11,Mexico,19_de_noviembre,November 19,16251,day of the year,point in time with respect to recurrent timeframe,day year
3897,2023-11,Argentina,Javier_Milei,Javier Milei,16210,"economist, politician and president of Argentina since 2023",None,economist politician president argentina since 2023
3898,2023-11,Spain,Miss_Universo_2023,Miss Universe 2023,16168,72nd edition of the Miss Universe competition,beauty pageant edition,72nd edition miss universe competition
3899,2023-11,Colombia,Deportivo_Independiente_Medellín,Deportivo Independiente Medellín,16149,Colombian association football club,None,colombian association football club
3900,2023-11,Peru,19_de_noviembre,November 19,16137,day of the year,point in time with respect to recurrent timeframe,day year
3901,2023-11,Mexico,Manual_de_Supervivencia_Escolar_de_Ned,Ned's Declassified School Survival Guide,16027,American teen sitcom,television series,american teen sitcom
3902,2023-11,Mexico,Copa_Mundial_de_Fútbol_Sub-17_de_2023,2023 FIFA U-17 World Cup,15964,international football competition,sports season,international football competition
3905,2023-11,Spain,Cruz_de_Borgoña,Cross of Burgundy,15858,symbol used in the coat of arms and flag of Burgundy and Spain,saltire,symbol used coat arms flag burgundy spain
3907,2023-11,Ecuador,Serie_A_de_Ecuador_2023,Serie A de Ecuador 2023,15822,65th edition of Ecuadorian Serie A,sports season,65th edition ecuadorian serie
3908,2023-11,Spain,Guerra_jurídica,lawfare,15804,use of legal systems to intimidate or harass others,None,use legal systems intimidate harass others
3910,2023-11,Spain,Memorial_de_Guerra_del_Cuerpo_de_Marines_de_Estados_Unidos,Marine Corps War Memorial,15793,"monument consisting of a large sculptural group on a circular base in Arlington, Virginia, United States",war memorial,monument consisting large sculptural group circular base arlington virginia united states
3911,2023-11,Ecuador,Escudo_del_Ecuador,coat of arms of Ecuador,15787,coat of arms,None,coat arms
3912,2023-11,Spain,Novak_Djokovic,Novak Djokovic,15769,Serbian tennis player,None,serbian tennis player
3914,2023-11,Argentina,Taylor_Swift,Taylor Swift,15591,American singer-songwriter (born 1989),None,american singer songwriter born 1989
3916,2023-11,Argentina,Estanflación,stagflation,15448,economic theory,None,economic theory
3917,2023-11,United States,Miss_Nicaragua,Miss Nicaragua,15434,beauty pageant in Nicaragua,female beauty pageant,beauty pageant nicaragua
3919,2023-11,Colombia,Pornhub,No label found,15391,pornographic video sharing website owned by Aylo,adult tube site,pornographic video sharing website owned aylo
3920,2023-11,Colombia,Selección_de_fútbol_de_Venezuela,Venezuela men's national football team,15388,Official representative of the Venezuelan Soccer Federation in international competitions,men's national association football team,official representative venezuelan soccer federation international competitions
3921,2023-11,Mexico,XVideos,XVideos,15297,pornographic video sharing and viewing website,pornography website,pornographic video sharing viewing website
3922,2023-11,Colombia,Atlético_Nacional,Atlético Nacional,15236,Colombian association football club,None,colombian association football club
3923,2023-11,Colombia,Rivalidad_entre_Atlético_Nacional_y_Millonarios,Colombian Superclásico,15225,Colombian futsal 2099,None,colombian futsal 2099
3925,2023-11,United States,Clasificación_de_Conmebol_para_la_Copa_Mundial_de_Fútbol_de_2026,2026 FIFA World Cup qualification (CONMEBOL),15141,international football competition,None,international football competition
3927,2023-11,United States,Día_de_Muertos,Day of the Dead,15042,Mesoamerican and South American festival,None,mesoamerican south american festival
3930,2023-11,Spain,Pornhub,No label found,14860,pornographic video sharing website owned by Aylo,adult tube site,pornographic video sharing website owned aylo
3931,2023-11,Peru,Clasificación_para_la_Eurocopa_2024,UEFA Euro 2024 qualifying,14776,international football competition,UEFA European Championship qualifying,international football competition
3932,2023-11,Colombia,Selección_de_fútbol_de_Colombia,Colombia men's national football team,14694,men's national football team representing Colombia,None,men national football team representing colombia
3934,2023-11,Spain,El_color_púrpura,The Color Purple,14674,1985 film directed by Steven Spielberg,film,1985 film directed steven spielberg
3935,2023-11,Mexico,El_maleficio,El maleficio,14657,television series,television series,television series
3936,2023-11,Colombia,Marlene_Ahrens,Marlene Ahrens,14653,Chilean athletics competitor (1933–2020),None,chilean athletics competitor 1933–2020
3937,2023-11,Mexico,XVideos,XVideos,14576,pornographic video sharing and viewing website,pornography website,pornographic video sharing viewing website
3938,2023-11,Colombia,Germán_Cano,Germán Cano,14538,Argentine footballer,None,argentine footballer
3940,2023-11,Colombia,Día_de_Acción_de_Gracias,Thanksgiving,14508,holiday in various countries,None,holiday various countries
3941,2023-11,Argentina,Club_Atlético_Boca_Juniors,Boca Juniors,14501,Argentine sports club,sports club,argentine sports club
3942,2023-11,Peru,Clasificación_de_Conmebol_para_la_Copa_Mundial_de_Fútbol_de_2026,2026 FIFA World Cup qualification (CONMEBOL),14481,international football competition,None,international football competition
3943,2023-11,Colombia,Selección_de_fútbol_de_Paraguay,Paraguay men's national football team,14471,men's national association football team representing Paraguay,men's national association football team,men national association football team representing paraguay
3945,2023-11,United States,Javier_Milei,Javier Milei,14434,"economist, politician and president of Argentina since 2023",None,economist politician president argentina since 2023
3946,2023-11,Argentina,Luis_Caputo,Luis Caputo,14412,Argentine economist,None,argentine economist
3947,2023-11,Spain,Estopa_(banda),Estopa,14410,Spanish pop rock & rumba duo from Cornellà de Llobregat (Barcelona),None,spanish pop rock rumba duo cornellà de llobregat barcelona
3948,2023-11,Colombia,América,Americas,14401,North America and South America taken together as a single continent or landmass,supercontinent,north america south america taken together single continent landmass
3949,2023-11,Mexico,Revolución_Mexicana,Mexican Revolution,14400,nationwide armed struggle in Mexico (1910–1920),None,nationwide armed struggle mexico 1910–1920
3950,2023-11,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,14367,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
3951,2023-11,Colombia,Al-Nassr_Football_Club,Al-Nassr,14366,Saudi Arabian association football club,association football club,saudi arabian association football club
3952,2023-11,Spain,Javier_Milei,Javier Milei,14346,"economist, politician and president of Argentina since 2023",None,economist politician president argentina since 2023
3954,2023-11,Argentina,Administradora_de_Fondos_de_Jubilaciones_y_Pensiones,No label found,14296,No description found,None,description found
3956,2023-11,Argentina,Club_Atlético_Boca_Juniors,Boca Juniors,14262,Argentine sports club,sports club,argentine sports club
3957,2023-11,Mexico,Selección_de_fútbol_de_México,Mexico men's national football team,14252,men's national association football team representing Mexico,men's national association football team,men national association football team representing mexico
3958,2023-11,Mexico,Napoleón,Napoleon,14218,"French military leader, French Emperor 1804–1814 and again in 1815 (1769–1821)",Q5,french military leader french emperor 1804–1814 1815 1769–1821
3959,2023-11,Argentina,Pornhub,No label found,14151,pornographic video sharing website owned by Aylo,adult tube site,pornographic video sharing website owned aylo
3960,2023-11,Colombia,Pornhub,No label found,14115,pornographic video sharing website owned by Aylo,adult tube site,pornographic video sharing website owned aylo
3961,2023-11,Colombia,Clasificación_de_Conmebol_para_la_Copa_Mundial_de_Fútbol_de_2026,2026 FIFA World Cup qualification (CONMEBOL),14108,international football competition,None,international football competition
3962,2023-11,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,14095,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
3963,2023-11,Mexico,Copa_Mundial_de_Fútbol_Sub-17_de_2023,2023 FIFA U-17 World Cup,14079,international football competition,sports season,international football competition
3964,2023-11,United States,XVideos,XVideos,14067,pornographic video sharing and viewing website,pornography website,pornographic video sharing viewing website
3965,2023-11,Spain,Elecciones_presidenciales_de_Argentina_de_2023,2023 Argentine general election,14060,presidential and legislative election in Argentina,None,presidential legislative election argentina
3966,2023-11,Peru,XVideos,XVideos,14031,pornographic video sharing and viewing website,pornography website,pornographic video sharing viewing website
3967,2023-11,Spain,Peronismo,Peronism,13954,Argentine political movement,political movement,argentine political movement
3968,2023-11,Colombia,Cleopatra_I_de_Egipto,Cleopatra I Syra,13945,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
3969,2023-11,Colombia,Deportivo_Cali,Deportivo Cali,13921,"Colombian sports club based in Cali, most notable for its football team",association football club,colombian sports club based cali notable football team
3971,2023-11,Colombia,Pornhub,No label found,13849,pornographic video sharing website owned by Aylo,adult tube site,pornographic video sharing website owned aylo
3972,2023-11,Mexico,XVideos,XVideos,13845,pornographic video sharing and viewing website,pornography website,pornographic video sharing viewing website
3973,2023-11,Mexico,Revolución_Mexicana,Mexican Revolution,13819,nationwide armed struggle in Mexico (1910–1920),None,nationwide armed struggle mexico 1910–1920
